what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1487269771269
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487269780813
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1487269781493
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1487269784309
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1487269786099
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1487269787302
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487269796785
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487269824725
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487269825313
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487269828853
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487269832361
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487269857121
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1487269882400
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1487269884350
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487269885477
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1487269885523
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1487269885860
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487269893304
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487269897575
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487269900598
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1487269902194
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1487269919302
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1487269920298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487269921543
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1487269924171
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487269932294
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1487269934185
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1487269936894
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1487269954062
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1487269955130
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487269956097
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1487269956921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487269963890
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1487269964607
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1487269988244
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1487269989558
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487269990756
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1487269992681
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487270031128
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1487270032653
