what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728449103
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1486728499409
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486728503931
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1486728505805
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486728506622
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1486728507338
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486728509209
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1486728509307
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1486728516759
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486728519997
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1486728523998
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486728526248
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1486728527634
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1486728531386
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1486728534424
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1486728535219
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486728535690
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1486728536737
error,log,,,"Could not write metadata for '/Servers'.",1486728546110
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728546130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728547731
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1486728565936
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728573061
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728573666
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728574700
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728592225
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486728595286
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1486728599476
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486728602142
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486728604459
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1486728605442
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1486728608118
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728611212
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728613075
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1486728613152
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1486728613370
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486728614166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728614296
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1486728615889
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1486728616068
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1486728616093
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728617089
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486728618269
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1486728619499
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486728621031
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1486728621649
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486728624648
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1486728626926
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486728633292
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1486728634875
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486728640256
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728641402
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728642056
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1486728642191
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728643064
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728643768
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486728646163
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1486728646180
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1486728646240
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1486728647845
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1486728649000
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1486728649001
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1486728661327
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1486728678183
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486728681569
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1486728682685
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1486728684244
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728687114
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728688773
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1486728688852
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1486728689140
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728689977
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1486728691762
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1486728691788
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728692718
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728700938
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728702349
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728702436
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728704481
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728706901
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728712585
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728712662
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728715024
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728718206
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728724415
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728724500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728725359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728729713
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728732154
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728732230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728733326
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728736795
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728738209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728738284
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728739353
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728740619
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728742104
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1486728743471
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1486728745426
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1486728758348
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1486728764618
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1486728766097
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728771187
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728773253
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1486728773337
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1486728773399
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1486728773423
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728783467
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728790128
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728793377
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728796202
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486728797740
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1486728799598
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486728799678
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1486728802712
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1486728802792
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1486728802792
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1486728803816
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1486728810662
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1486728818215
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1486728827060
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728832361
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728833913
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728834022
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728836268
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1486728836337
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1486728838040
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1486728843422
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728846253
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728847896
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1486728847971
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1486728848218
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728849091
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1486728850765
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1486728850789
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728851763
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728862163
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728863631
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728868032
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486728872912
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486728878632
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1486728880124
